row_index,model_label,model_name,endpoint_port,prompt_version,ground_truth,ml_lgb_prediction,ml_lgb_probability,llm_prediction,llm_confidence,parse_ok,parse_error
651,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
652,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
653,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2148,True,
654,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
655,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
656,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0221337217104476,0,0.2,True,
657,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
658,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0179755870369861,0,0.85,True,
659,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
660,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
661,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
662,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.026516998049831,0,0.2,True,
663,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
664,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0193786678513221,0,0.85,True,
665,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
666,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
667,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
668,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
669,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
670,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
671,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.7401236675533011,1,0.85,True,
672,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
673,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2316,True,
674,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0494688232083567,0,0.2,True,
675,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
676,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
677,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0167182672329199,0,0.2,True,
678,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
679,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
680,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
681,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
682,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
683,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.7322027875656737,1,0.85,True,
684,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
685,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
686,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2817258342914513,0,0.2,True,
687,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0167303721577224,0,0.85,True,
688,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
689,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
690,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
691,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
692,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
693,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
694,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
695,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
696,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.6575074641813806,1,0.85,True,
697,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.7401236675533011,1,0.85,True,
698,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0164764362031222,0,0.2,True,
699,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
700,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0178257543653875,0,0.85,True,
701,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
702,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0295937165618482,1,0.85,True,
703,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.5982593868127549,0,0.65,True,
704,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
705,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
706,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
707,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
708,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
709,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
710,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
711,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
712,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2272,True,
713,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
714,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
715,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.65,True,
716,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
717,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
718,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.5881743286605468,0,0.2,True,
719,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2724,True,
720,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
721,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
722,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
723,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
724,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0168116105309565,0,0.2,True,
725,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
726,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0170482173882966,0,0.2,True,
727,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
728,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
729,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2572,True,
730,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
731,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
732,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
733,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
734,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
735,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.018668350139184,0,0.85,True,
736,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
737,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
738,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
739,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.6324384204130333,0,0.2,True,
740,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.019664267886189,0,0.2,True,
741,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
742,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
743,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
744,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
745,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
746,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
747,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
748,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.4480627887483567,0,0.25,True,
749,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
750,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
751,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
752,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
753,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
754,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
755,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
756,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0164764362031222,0,0.2,True,
757,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
758,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
759,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.6479747647677788,0,0.2,True,
760,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
761,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
762,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
763,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
764,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
765,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
766,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2308,True,
767,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
768,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
769,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
770,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
771,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0618950305373945,0,0.65,True,
772,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0170561752160735,0,0.2,True,
773,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
774,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0164764362031222,0,0.2,True,
775,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
776,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
777,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0212523555540262,0,0.25,True,
778,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0173469910386151,0,0.2,True,
779,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174482412450147,0,0.2,True,
780,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
781,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
782,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
783,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
784,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
785,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.4090143560474541,0,0.2,True,
786,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.6715801373353097,0,0.2,True,
787,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
788,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
789,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
790,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174482412450147,0,0.2,True,
791,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
792,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
793,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
794,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174482412450147,0,0.2,True,
795,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
796,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
797,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
798,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.6451223621478435,0,0.2436,True,
799,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
800,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.4938642300043026,0,0.2,True,
801,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
802,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
803,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
804,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.5021358047237376,0,0.25,True,
805,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.6415135339729302,0,0.2,True,
806,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
807,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
808,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.4243598164165157,0,0.2,True,
809,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174482412450147,0,0.25,True,
810,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
811,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
812,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0164764362031222,0,0.2,True,
813,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
814,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2564,True,
815,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
816,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
817,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
818,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0298754803102959,0,0.85,True,
819,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
820,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
821,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
822,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
823,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
824,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
825,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
826,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
827,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
828,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.258,True,
829,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
830,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
831,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
832,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
833,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
834,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.6848183476934471,1,0.85,True,
835,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0168116105309565,0,0.2,True,
836,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
837,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
838,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
839,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
840,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
841,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
842,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
843,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0179755870369861,0,0.85,True,
844,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2352994407794197,0,0.85,True,
845,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
846,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
847,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2104,True,
848,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
849,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
850,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
851,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
852,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
853,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
854,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
855,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0364048671467152,0,0.2,True,
856,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
857,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
858,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
859,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
860,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
861,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
862,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.65,True,
863,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
864,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
865,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
866,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0168116105309565,0,0.2,True,
867,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
868,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
869,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0168271422489374,0,0.2,True,
870,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
871,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
872,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
873,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
874,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
875,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.7334446021296293,1,0.85,True,
876,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
877,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
878,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.7211548456582404,1,0.85,True,
879,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
880,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
881,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
882,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
883,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
884,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
885,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
