row_id,test_index,model_label,model_name,endpoint_port,prompt_version,ground_truth,raw_response
154321,15389,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154322,15390,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154323,15391,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154324,15392,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154325,15393,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154326,15394,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154327,15395,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154328,15396,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154329,15397,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154330,15398,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154331,15399,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154332,15400,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154333,15401,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154334,15402,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154335,15403,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154336,15404,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154337,15405,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154338,15406,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154339,15407,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154340,15408,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154341,15409,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154342,15410,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154343,15411,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154344,15412,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154345,15413,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154346,15414,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154347,15415,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154348,15416,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154349,15417,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154350,15418,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154351,15419,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154352,15420,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154353,15421,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154354,15422,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154355,15423,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154356,15424,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154357,15425,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154358,15426,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154359,15427,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154360,15428,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154361,15429,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154362,15430,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154363,15431,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154364,15432,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154365,15433,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154366,15434,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154367,15435,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154368,15436,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154369,15437,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154370,15438,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154371,15439,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154372,15440,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154373,15441,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154374,15442,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154375,15443,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154376,15444,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154377,15445,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154378,15446,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154379,15447,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154380,15448,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154381,15449,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154382,15450,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154383,15451,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154384,15452,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154385,15453,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154386,15454,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154387,15455,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154388,15456,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154389,15457,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154390,15458,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154391,15459,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154392,15460,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154393,15461,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154394,15462,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154395,15463,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154396,15464,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154397,15465,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154398,15466,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154399,15467,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154400,15468,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154401,15469,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154402,15470,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154403,15471,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154404,15472,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154405,15473,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154406,15474,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154407,15475,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154408,15476,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154409,15477,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154410,15478,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154411,15479,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154412,15480,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154413,15481,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154414,15482,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154415,15483,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154416,15484,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154417,15485,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154418,15486,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154419,15487,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154420,15488,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154421,15489,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154422,15490,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154423,15491,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154424,15492,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154425,15493,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154426,15494,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154427,15495,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154428,15496,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154429,15497,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154430,15498,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154431,15499,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154432,15500,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154433,15501,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154434,15502,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154435,15503,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154436,15504,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154437,15505,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154438,15506,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154439,15507,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154440,15508,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154441,15509,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154442,15510,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154443,15511,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154444,15512,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154445,15513,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154446,15514,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154447,15515,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154448,15516,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154449,15517,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154450,15518,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154451,15519,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154452,15520,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154453,15521,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154454,15522,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154455,15523,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154456,15524,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154457,15525,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154458,15526,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154459,15527,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154460,15528,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154461,15529,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154462,15530,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154463,15531,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154464,15532,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154465,15533,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154466,15534,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154467,15535,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154468,15536,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154469,15537,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154470,15538,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154471,15539,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154472,15540,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154473,15541,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154474,15542,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154475,15543,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154476,15544,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154477,15545,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154478,15546,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154479,15547,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154480,15548,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154481,15549,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154482,15550,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154483,15551,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154484,15552,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154485,15553,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154486,15554,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154487,15555,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154488,15556,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154489,15557,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154490,15558,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154491,15559,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154492,15560,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154493,15561,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154494,15562,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154495,15563,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154496,15564,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154497,15565,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154498,15566,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154499,15567,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154500,15568,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154501,15569,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154502,15570,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154503,15571,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154504,15572,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154505,15573,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154506,15574,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154507,15575,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154508,15576,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154509,15577,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154510,15578,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154511,15579,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154512,15580,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154513,15581,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154514,15582,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154515,15583,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154516,15584,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154517,15585,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154518,15586,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154519,15587,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154520,15588,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154521,15589,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154522,15590,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154523,15591,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154524,15592,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154525,15593,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154526,15594,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154527,15595,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154528,15596,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154529,15597,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154530,15598,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154531,15599,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154532,15600,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154533,15601,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154534,15602,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154535,15603,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154536,15604,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154537,15605,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154538,15606,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154539,15607,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154540,15608,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154541,15609,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,1,"{""prediction"": 1}"
154542,15610,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154543,15611,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154544,15612,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
154545,15613,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,zero_shot_v2,0,"{""prediction"": 1}"
